ESCAPE PLAN,Travis Scott,https://music.163.com/#/song?id=1892483441,1892483441
Counter Attack-Mankind (Sasha Version) (Sasha Version),Samuel Kim,https://music.163.com/#/song?id=1826307499,1826307499
Waiting For Love,Avicii,https://music.163.com/#/song?id=31356499,31356499
Are You With Me,Lost Frequencies,https://music.163.com/#/song?id=29806043,29806043
Friendships (Original Mix),Pascal Letoublon,https://music.163.com/#/song?id=505449407,505449407
Playground (from the series Arcane League of Legends),Bea Miller,https://music.163.com/#/song?id=1891619161,1891619161
River,Bishop Briggs,https://music.163.com/#/song?id=402070513,402070513
Let Go,Beau Young Prince,https://music.163.com/#/song?id=1333336513,1333336513
Under / Over,Gracie Abrams,https://music.163.com/#/song?id=1462753117,1462753117
Welcome to Wonderland,Anson Seabra,https://music.163.com/#/song?id=552060841,552060841
Without Me,Eminem,https://music.163.com/#/song?id=1299818,1299818
Lost Control (Original Mix),Tyron Hapi,https://music.163.com/#/song?id=417859039,417859039
BLUE,Troye Sivan,https://music.163.com/#/song?id=37955047,37955047
Someone Like You,Adele,https://music.163.com/#/song?id=16435049,16435049
Take a While,Yellow Lockdown,https://music.163.com/#/song?id=1470657694,1470657694
Sweet Sensation,Mose N,https://music.163.com/#/song?id=1331996746,1331996746
Stay,The Kid LAROI,https://music.163.com/#/song?id=1862710424,1862710424
death bed (coffee for your head),Powfu,https://music.163.com/#/song?id=1410815174,1410815174
Sunflower Feelings,Kuzu Mellow,https://music.163.com/#/song?id=520458166,520458166
Trouble I'm In,Twinbed,https://music.163.com/#/song?id=29758362,29758362
Apologize,Besomorph,https://music.163.com/#/song?id=1440742920,1440742920
Is It Just Me?,Sasha Alex Sloan,https://music.163.com/#/song?id=1496017614,1496017614
I Like Me Better,Lauv,https://music.163.com/#/song?id=479223413,479223413
At My Worst,Pink Sweat$,https://music.163.com/#/song?id=1819275125,1819275125
Pink Champagne,Nick Lopez,https://music.163.com/#/song?id=448749148,448749148
No Roots,Alice Merton,https://music.163.com/#/song?id=444324644,444324644
Skin,Rag'N'Bone Man,https://music.163.com/#/song?id=455653437,455653437
Number,Alexander Oscar,https://music.163.com/#/song?id=537407969,537407969
Waiting,Vicetone,https://music.163.com/#/song?id=1364530152,1364530152
Walk Thru Fire,Vicetone,https://music.163.com/#/song?id=1332041346,1332041346
